"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"15/04/2016","7.250","7.525","7.525","7.062","8,31M","-0,34%"
"18/04/2016","7.325","7.250","7.425","7.238","4,22M","1,03%"
"19/04/2016","7.350","7.325","7.462","7.325","9,04M","0,34%"
"20/04/2016","7.500","7.362","7.500","7.338","3,17M","2,04%"
"21/04/2016","7.512","7.525","7.625","7.500","5,12M","0,16%"
"22/04/2016","7.525","7.650","7.650","7.525","2,26M","0,17%"
"25/04/2016","7.562","7.525","7.625","7.400","2,52M","0,49%"
"26/04/2016","7.475","7.575","7.600","7.425","3,26M","-1,15%"
"27/04/2016","7.462","7.400","7.462","7.375","4,54M","-0,17%"
"28/04/2016","7.512","7.462","7.512","7.400","4,83M","0,67%"
"29/04/2016","7.638","7.612","7.650","7.538","7,29M","1,68%"
"02/05/2016","7.650","7.688","7.688","7.588","3,66M","0,16%"
"03/05/2016","7.650","7.650","7.688","7.588","4,37M","0,00%"
"04/05/2016","7.675","7.662","7.688","7.600","5,04M","0,33%"
"09/05/2016","7.700","7.738","7.750","7.675","8,95M","0,33%"
"10/05/2016","7.700","7.600","7.700","7.562","2,43M","0,00%"
"11/05/2016","7.750","7.750","7.762","7.638","6,86M","0,65%"
"12/05/2016","7.775","7.750","7.775","7.725","3,72M","0,32%"
"13/05/2016","7.800","7.775","7.800","7.738","2,83M","0,32%"
"16/05/2016","7.738","7.800","7.800","7.675","2,70M","-0,79%"
"17/05/2016","7.950","7.738","7.975","7.700","10,51M","2,74%"
"18/05/2016","8.200","7.950","8.225","7.938","13,65M","3,14%"
"19/05/2016","7.962","8.200","8.200","7.912","4,31M","-2,90%"
"20/05/2016","7.988","7.800","8.000","7.700","4,88M","0,33%"
"23/05/2016","7.988","7.988","8.050","7.850","2,50M","0,00%"
"24/05/2016","7.938","7.988","8.012","7.875","4,33M","-0,63%"
"25/05/2016","7.950","8.000","8.050","7.850","3,04M","0,15%"
"26/05/2016","7.950","7.988","7.988","7.888","1,53M","0,00%"
"27/05/2016","8.150","7.950","8.150","7.900","2,98M","2,52%"
"30/05/2016","7.962","8.150","8.250","7.938","2,56M","-2,31%"
"31/05/2016","8.100","7.962","8.112","7.950","8,35M","1,73%"
"01/06/2016","8.062","8.100","8.100","8.000","2,72M","-0,47%"
"02/06/2016","7.938","8.100","8.100","7.938","1,23M","-1,54%"
"03/06/2016","8.038","7.962","8.088","7.900","3,18M","1,26%"
"06/06/2016","8.150","8.088","8.150","8.038","3,93M","1,39%"
"07/06/2016","8.375","8.200","8.375","8.188","7,12M","2,76%"
"08/06/2016","8.350","8.375","8.375","8.150","5,54M","-0,30%"
"09/06/2016","8.200","8.350","8.400","8.162","4,32M","-1,80%"
"10/06/2016","8.162","8.212","8.250","8.138","2,50M","-0,46%"
"13/06/2016","8.075","8.125","8.125","8.075","2,23M","-1,07%"
"14/06/2016","8.350","8.138","8.350","8.050","1,96M","3,41%"
"15/06/2016","8.288","8.325","8.325","8.175","2,10M","-0,74%"
"16/06/2016","8.350","8.325","8.375","8.250","4,46M","0,75%"
"17/06/2016","8.500","8.388","8.500","8.388","5,75M","1,80%"
"20/06/2016","8.588","8.750","8.762","8.475","4,07M","1,04%"
"21/06/2016","8.525","8.550","8.675","8.475","3,68M","-0,73%"
"22/06/2016","8.738","8.550","8.738","8.488","2,62M","2,50%"
"23/06/2016","8.575","8.525","8.625","8.525","3,40M","-1,87%"
"24/06/2016","8.525","8.600","8.638","8.412","5,80M","-0,58%"
"27/06/2016","8.625","8.500","8.650","8.488","2,24M","1,17%"
"28/06/2016","8.650","8.675","8.725","8.612","7,25M","0,29%"
"29/06/2016","8.500","8.850","8.850","8.462","5,95M","-1,73%"
"30/06/2016","8.612","8.612","8.612","8.475","8,65M","1,32%"
"01/07/2016","8.475","8.550","8.612","8.438","5,97M","-1,59%"
"11/07/2016","8.712","8.500","8.712","8.500","7,20M","2,80%"
"12/07/2016","8.700","8.800","8.800","8.500","5,44M","-0,14%"
"13/07/2016","8.675","8.700","8.738","8.500","7,30M","-0,29%"
"14/07/2016","8.500","8.675","8.700","8.500","4,93M","-2,02%"
"15/07/2016","8.500","8.588","8.588","8.462","5,36M","0,00%"
"18/07/2016","8.462","8.500","8.538","8.462","2,57M","-0,45%"
"19/07/2016","8.562","8.600","8.712","8.525","5,33M","1,18%"
"20/07/2016","8.725","8.600","8.725","8.538","5,85M","1,90%"
"21/07/2016","8.600","8.712","8.712","8.575","4,14M","-1,43%"
"22/07/2016","8.688","8.650","8.688","8.625","2,20M","1,02%"
"25/07/2016","8.775","8.725","8.775","8.688","4,02M","1,00%"
"26/07/2016","8.950","8.688","9.012","8.688","4,69M","1,99%"
"27/07/2016","9.000","9.075","9.150","8.975","4,07M","0,56%"
"28/07/2016","8.850","9.000","9.025","8.775","5,18M","-1,67%"
"29/07/2016","8.600","9.025","9.025","8.600","4,38M","-2,82%"
"01/08/2016","8.925","8.700","9.125","8.700","6,70M","3,78%"
"02/08/2016","8.800","8.925","9.075","8.700","4,63M","-1,40%"
"03/08/2016","8.800","8.800","8.900","8.700","3,50M","0,00%"
"04/08/2016","8.850","8.825","8.850","8.725","3,19M","0,57%"
"05/08/2016","8.925","8.850","8.925","8.825","2,87M","0,85%"
"08/08/2016","8.825","8.850","8.925","8.675","5,04M","-1,12%"
"09/08/2016","8.750","8.825","8.825","8.700","4,53M","-0,85%"
"10/08/2016","8.750","8.800","8.800","8.625","3,95M","0,00%"
"11/08/2016","8.725","8.775","8.800","8.575","3,90M","-0,29%"
"12/08/2016","8.600","8.725","8.750","8.600","2,72M","-1,43%"
"15/08/2016","8.650","8.700","8.750","8.600","4,95M","0,58%"
"16/08/2016","8.725","8.700","8.725","8.625","3,88M","0,87%"
"18/08/2016","9.200","8.775","9.225","8.775","17,70M","5,44%"
"19/08/2016","9.025","9.250","9.275","8.950","3,99M","-1,90%"
"22/08/2016","9.250","9.050","9.250","9.025","4,05M","2,49%"
"23/08/2016","9.350","9.250","9.350","9.000","5,42M","1,08%"
"24/08/2016","9.300","9.300","9.400","9.125","4,15M","-0,53%"
"25/08/2016","9.625","9.300","9.775","9.300","13,61M","3,49%"
"26/08/2016","9.775","9.725","9.825","9.625","6,87M","1,56%"
"29/08/2016","9.500","9.775","9.775","9.250","4,96M","-2,81%"
"30/08/2016","9.700","9.675","9.750","9.500","4,69M","2,11%"
"31/08/2016","9.975","9.500","10.000","9.500","7,65M","2,84%"
"01/09/2016","10.000","9.800","10.275","9.800","6,30M","0,25%"
"02/09/2016","9.700","10.000","10.025","9.600","4,99M","-3,00%"
"05/09/2016","9.450","9.700","9.800","9.400","3,42M","-2,58%"
"06/09/2016","9.475","9.475","9.550","9.325","4,25M","0,26%"
"07/09/2016","9.700","9.475","9.850","9.475","9,23M","2,37%"
"08/09/2016","9.800","9.775","9.800","9.700","4,52M","1,03%"
"09/09/2016","9.425","9.700","9.775","9.400","4,47M","-3,83%"
"13/09/2016","9.425","9.450","9.575","9.275","4,15M","0,00%"
"14/09/2016","9.025","9.250","9.300","8.975","9,80M","-4,24%"
"15/09/2016","9.450","9.150","9.450","9.050","9,67M","4,71%"
"16/09/2016","9.475","9.500","9.525","9.350","4,70M","0,26%"
"19/09/2016","9.700","9.475","9.700","9.475","3,46M","2,37%"
"20/09/2016","9.600","9.775","9.800","9.525","3,39M","-1,03%"
"21/09/2016","9.600","9.600","9.700","9.500","5,74M","0,00%"
"22/09/2016","9.475","9.600","9.700","9.400","7,24M","-1,30%"
"23/09/2016","9.500","9.475","9.550","9.325","6,81M","0,26%"
"26/09/2016","9.350","9.450","9.450","9.300","2,84M","-1,58%"
"27/09/2016","9.300","9.300","9.350","9.200","12,24M","-0,53%"
"28/09/2016","9.625","9.375","9.650","9.325","13,06M","3,49%"
"29/09/2016","9.725","9.700","9.775","9.575","5,94M","1,04%"
"30/09/2016","9.475","9.700","9.700","9.475","6,15M","-2,57%"
"03/10/2016","9.750","9.475","9.750","9.475","2,91M","2,90%"
"04/10/2016","9.750","9.750","9.800","9.625","4,79M","0,00%"
"05/10/2016","9.725","9.775","9.775","9.475","2,80M","-0,26%"
"06/10/2016","9.725","9.700","9.800","9.650","1,88M","0,00%"
"07/10/2016","9.575","9.725","9.750","9.550","2,41M","-1,54%"
"10/10/2016","9.625","9.800","9.800","9.575","1,78M","0,52%"
"11/10/2016","9.800","9.600","9.800","9.575","3,76M","1,82%"
"12/10/2016","9.800","9.625","10.000","9.625","5,15M","0,00%"
"13/10/2016","9.475","9.800","9.975","9.475","3,22M","-3,32%"
"14/10/2016","9.800","9.525","9.950","9.525","4,13M","3,43%"
"17/10/2016","9.600","9.775","9.825","9.600","4,75M","-2,04%"
"18/10/2016","9.525","9.600","9.650","9.525","2,67M","-0,78%"
"19/10/2016","9.450","9.525","9.625","9.450","3,32M","-0,79%"
"20/10/2016","9.475","9.550","9.625","9.450","1,46M","0,26%"
"21/10/2016","9.575","9.600","9.700","9.500","2,18M","1,06%"
"24/10/2016","9.500","9.500","9.725","9.500","2,60M","-0,78%"
"25/10/2016","9.600","9.525","9.650","9.525","1,66M","1,05%"
"26/10/2016","9.525","9.525","9.675","9.500","2,30M","-0,78%"
"27/10/2016","9.575","9.525","9.575","9.475","3,01M","0,52%"
"28/10/2016","9.525","9.650","9.650","9.525","774,70K","-0,52%"
"31/10/2016","9.400","9.450","9.650","9.350","4,15M","-1,31%"
"01/11/2016","9.200","9.350","9.400","9.175","6,36M","-2,13%"
"02/11/2016","9.150","9.200","9.300","9.125","4,50M","-0,54%"
"03/11/2016","8.800","9.150","9.250","8.800","6,63M","-3,83%"
"04/11/2016","9.100","8.900","9.125","8.825","5,10M","3,41%"
"07/11/2016","9.275","9.050","9.350","9.000","4,90M","1,92%"
"08/11/2016","9.575","9.350","9.600","9.300","7,81M","3,23%"
"09/11/2016","9.450","9.650","9.650","9.125","7,72M","-1,31%"
"10/11/2016","9.425","9.500","9.625","9.425","5,43M","-0,26%"
"11/11/2016","8.775","9.350","9.350","8.725","11,33M","-6,90%"
"14/11/2016","8.550","8.700","8.800","8.350","17,38M","-2,56%"
"15/11/2016","8.650","8.600","8.850","8.350","12,60M","1,17%"
"16/11/2016","8.825","8.650","8.975","8.650","6,88M","2,02%"
"17/11/2016","9.100","8.850","9.100","8.775","2,86M","3,12%"
"18/11/2016","9.100","9.100","9.100","8.800","6,09M","0,00%"
"21/11/2016","8.775","9.100","9.100","8.750","6,87M","-3,57%"
"22/11/2016","8.725","8.775","8.850","8.650","5,12M","-0,57%"
"23/11/2016","8.775","8.725","8.775","8.625","4,60M","0,57%"
"24/11/2016","8.550","8.725","8.750","8.550","3,25M","-2,56%"
"25/11/2016","8.275","8.550","8.550","8.250","5,14M","-3,22%"
"28/11/2016","8.350","8.150","8.400","8.150","4,30M","0,91%"
"29/11/2016","8.425","8.350","8.525","8.300","4,29M","0,90%"
"30/11/2016","8.650","8.475","8.725","8.450","6,72M","2,67%"
"01/12/2016","8.625","8.650","8.800","8.600","2,33M","-0,29%"
"02/12/2016","8.750","8.600","8.825","8.525","2,59M","1,45%"
"05/12/2016","8.875","8.750","8.975","8.750","2,35M","1,43%"
"06/12/2016","8.700","8.975","9.025","8.675","3,54M","-1,97%"
"07/12/2016","8.675","8.700","8.725","8.575","4,31M","-0,29%"
"08/12/2016","8.850","8.700","8.850","8.600","4,04M","2,02%"
"09/12/2016","8.850","8.750","8.850","8.750","1,37M","0,00%"
"13/12/2016","8.950","8.850","8.950","8.725","3,09M","1,13%"
"14/12/2016","8.925","8.900","8.950","8.825","2,12M","-0,28%"
"15/12/2016","8.700","8.900","8.900","8.700","1,55M","-2,52%"
"16/12/2016","8.625","8.650","8.775","8.550","5,90M","-0,86%"
"19/12/2016","8.325","8.625","8.625","8.325","3,43M","-3,48%"
"20/12/2016","8.175","8.350","8.425","8.100","3,39M","-1,80%"
"21/12/2016","7.925","8.200","8.300","7.925","4,79M","-3,06%"
"22/12/2016","7.775","7.925","8.050","7.700","5,36M","-1,89%"
"23/12/2016","7.550","7.675","7.900","7.550","6,38M","-2,89%"
"27/12/2016","7.950","7.600","8.075","7.600","2,74M","5,30%"
"28/12/2016","8.325","8.000","8.375","8.000","5,23M","4,72%"
"29/12/2016","8.625","8.350","8.650","8.275","4,82M","3,60%"
"30/12/2016","8.575","8.600","8.675","8.425","6,20M","-0,58%"
"03/01/2017","8.600","8.500","8.625","8.400","2,04M","0,29%"
"04/01/2017","8.600","8.575","8.750","8.575","4,03M","0,00%"
"05/01/2017","8.575","8.600","8.700","8.550","3,97M","-0,29%"
"06/01/2017","8.525","8.650","8.650","8.525","1,50M","-0,58%"
"09/01/2017","8.800","8.525","8.800","8.525","5,90M","3,23%"
"10/01/2017","8.775","8.800","8.825","8.600","1,94M","-0,28%"
"11/01/2017","8.575","8.700","8.725","8.575","2,35M","-2,28%"
"12/01/2017","8.550","8.525","8.625","8.525","1,99M","-0,29%"
"13/01/2017","8.525","8.500","8.600","8.450","4,28M","-0,29%"
"16/01/2017","8.450","8.400","8.550","8.375","3,83M","-0,88%"
"17/01/2017","8.425","8.450","8.525","8.425","2,27M","-0,30%"
"18/01/2017","8.575","8.375","8.600","8.375","4,52M","1,78%"
"19/01/2017","8.600","8.600","8.650","8.575","4,79M","0,29%"
"20/01/2017","8.500","8.600","8.600","8.425","2,33M","-1,16%"
"23/01/2017","8.450","8.500","8.550","8.350","1,04M","-0,59%"
"24/01/2017","8.475","8.425","8.550","8.425","3,84M","0,30%"
"25/01/2017","8.600","8.450","8.600","8.450","1,92M","1,47%"
"26/01/2017","8.550","8.650","8.700","8.475","2,82M","-0,58%"
"27/01/2017","8.550","8.500","8.650","8.450","923,30K","0,00%"
"30/01/2017","8.475","8.550","8.550","8.425","1,78M","-0,88%"
"31/01/2017","8.400","8.525","8.525","8.400","2,98M","-0,88%"
"01/02/2017","8.425","8.400","8.500","8.400","3,97M","0,30%"
"02/02/2017","8.450","8.425","8.500","8.400","6,86M","0,30%"
"03/02/2017","8.450","8.450","8.475","8.375","5,43M","0,00%"
"06/02/2017","8.575","8.425","8.575","8.400","2,12M","1,48%"
"07/02/2017","8.475","8.575","8.575","8.475","2,71M","-1,17%"
"08/02/2017","8.500","8.525","8.525","8.425","2,50M","0,29%"
"09/02/2017","8.500","8.525","8.550","8.425","3,32M","0,00%"
"10/02/2017","8.550","8.450","8.550","8.450","3,05M","0,59%"
"13/02/2017","8.500","8.475","8.525","8.475","7,92M","-0,58%"
"14/02/2017","8.450","8.475","8.525","8.450","7,51M","-0,59%"
"16/02/2017","8.400","8.400","8.450","8.375","16,96M","-0,59%"
"17/02/2017","8.375","8.400","8.450","8.350","4,53M","-0,30%"
"20/02/2017","8.375","8.400","8.450","8.350","4,50M","0,00%"
"21/02/2017","8.250","8.425","8.475","8.250","4,60M","-1,49%"
"22/02/2017","8.250","8.400","8.425","8.250","8,56M","0,00%"
"23/02/2017","8.300","8.250","8.375","8.250","9,83M","0,61%"
"24/02/2017","8.325","8.250","8.375","8.250","5,33M","0,30%"
"27/02/2017","8.350","8.350","8.375","8.300","3,94M","0,30%"
"28/02/2017","8.325","8.300","8.350","8.275","4,58M","-0,30%"
"01/03/2017","8.275","8.250","8.325","8.200","3,42M","-0,60%"
"02/03/2017","8.250","8.300","8.375","8.250","3,95M","-0,30%"
"03/03/2017","8.225","8.275","8.375","8.225","3,12M","-0,30%"
"06/03/2017","8.300","8.325","8.350","8.225","1,35M","0,91%"
"07/03/2017","8.225","8.300","8.300","8.150","7,30M","-0,90%"
"08/03/2017","8.200","8.300","8.300","8.075","6,08M","-0,30%"
"09/03/2017","8.150","8.200","8.225","8.125","1,97M","-0,61%"
"10/03/2017","8.150","8.225","8.225","8.075","2,78M","0,00%"
"13/03/2017","8.325","8.150","8.325","8.150","1,77M","2,15%"
"14/03/2017","8.375","8.350","8.475","8.275","3,42M","0,60%"
"15/03/2017","8.475","8.400","8.525","8.275","4,18M","1,19%"
"16/03/2017","8.825","8.550","8.875","8.450","10,14M","4,13%"
"17/03/2017","8.700","8.875","8.900","8.525","10,55M","-1,42%"
"20/03/2017","8.725","8.725","8.750","8.625","2,02M","0,29%"
"21/03/2017","8.725","8.725","8.750","8.600","2,33M","0,00%"
"22/03/2017","8.800","8.700","8.800","8.500","5,60M","0,86%"
"23/03/2017","8.775","8.775","8.800","8.750","3,01M","-0,28%"
"24/03/2017","8.600","8.900","8.950","8.550","6,53M","-1,99%"
"27/03/2017","8.425","8.650","8.650","8.425","2,83M","-2,03%"
"29/03/2017","8.375","8.450","8.575","8.375","9,93M","-0,59%"
"30/03/2017","8.250","8.425","8.450","8.250","7,33M","-1,49%"
"31/03/2017","8.150","8.250","8.400","8.150","4,88M","-1,21%"
"03/04/2017","8.425","8.200","8.450","8.200","2,07M","3,37%"
"04/04/2017","8.400","8.400","8.425","8.275","3,44M","-0,30%"
"05/04/2017","8.325","8.400","8.400","8.300","17,92M","-0,89%"
"06/04/2017","8.225","8.300","8.325","8.200","10,47M","-1,20%"
"07/04/2017","8.175","8.200","8.225","8.150","7,08M","-0,61%"
"10/04/2017","8.175","8.200","8.250","8.150","3,08M","0,00%"
"11/04/2017","8.125","8.200","8.225","8.100","7,28M","-0,61%"
"12/04/2017","8.100","8.100","8.125","7.975","13,89M","-0,31%"
"13/04/2017","8.125","8.100","8.200","8.100","4,23M","0,31%"
"17/04/2017","8.150","8.100","8.225","8.100","3,21M","0,31%"
"18/04/2017","8.200","8.175","8.200","8.075","7,39M","0,61%"
"20/04/2017","8.175","8.100","8.225","8.100","3,41M","-0,30%"
"21/04/2017","8.400","8.200","8.425","8.150","4,35M","2,75%"
"25/04/2017","8.500","8.450","8.500","8.375","6,20M","1,19%"
"26/04/2017","8.525","8.500","8.550","8.425","6,73M","0,29%"
"27/04/2017","8.700","8.525","8.725","8.500","10,93M","2,05%"
"28/04/2017","8.775","8.800","8.950","8.775","16,68M","0,86%"
"02/05/2017","8.550","8.775","8.775","8.550","3,45M","-2,56%"
"03/05/2017","8.600","8.550","8.650","8.475","5,30M","0,58%"
"04/05/2017","8.600","8.550","8.650","8.425","6,36M","0,00%"
"05/05/2017","8.625","8.600","8.650","8.550","3,25M","0,29%"
"08/05/2017","8.600","8.650","8.675","8.600","5,84M","-0,29%"
"09/05/2017","8.625","8.675","8.675","8.600","4,78M","0,29%"
"10/05/2017","8.700","8.675","8.700","8.500","3,72M","0,87%"
"12/05/2017","8.600","8.700","8.750","8.600","3,43M","-1,15%"
"15/05/2017","8.625","8.675","8.700","8.550","2,14M","0,29%"
"16/05/2017","8.575","8.575","8.675","8.575","2,67M","-0,58%"
"17/05/2017","8.700","8.600","8.725","8.525","8,96M","1,46%"
"18/05/2017","8.700","8.550","8.725","8.525","3,94M","0,00%"
"19/05/2017","9.100","8.725","9.225","8.625","8,30M","4,60%"
"22/05/2017","8.750","9.100","9.175","8.650","7,91M","-3,85%"
"23/05/2017","8.825","8.750","8.825","8.725","6,92M","0,86%"
"24/05/2017","8.825","8.700","8.850","8.625","2,35M","0,00%"
"26/05/2017","8.800","8.900","8.900","8.750","5,06M","-0,28%"
"29/05/2017","8.825","8.850","8.875","8.700","2,55M","0,28%"
"30/05/2017","8.675","8.825","8.950","8.650","4,95M","-1,70%"
"31/05/2017","8.700","8.675","8.775","8.675","11,98M","0,29%"
"02/06/2017","8.700","8.725","8.825","8.675","7,38M","0,00%"
"05/06/2017","8.800","8.750","8.800","8.700","1,72M","1,15%"
"06/06/2017","8.750","8.800","8.850","8.700","4,46M","-0,57%"
"07/06/2017","8.725","8.700","8.800","8.700","2,00M","-0,29%"
"08/06/2017","8.475","8.725","8.750","8.375","23,63M","-2,87%"
"09/06/2017","8.400","8.475","8.525","8.325","15,47M","-0,88%"
"12/06/2017","8.475","8.350","8.525","8.275","3,30M","0,89%"
"13/06/2017","8.500","8.500","8.500","8.450","4,85M","0,29%"
"14/06/2017","8.750","8.500","8.750","8.475","3,81M","2,94%"
"15/06/2017","8.750","8.700","8.800","8.625","3,32M","0,00%"
"16/06/2017","8.750","8.650","8.800","8.550","6,91M","0,00%"
"19/06/2017","8.675","8.750","8.750","8.625","2,56M","-0,86%"
"20/06/2017","8.775","8.750","8.800","8.625","6,85M","1,15%"
"21/06/2017","8.800","8.700","8.825","8.700","4,37M","0,28%"
"22/06/2017","8.800","8.850","8.875","8.650","1,81M","0,00%"
"03/07/2017","8.800","8.650","8.825","8.650","4,12M","0,00%"
"04/07/2017","8.800","8.750","8.800","8.750","9,77M","0,00%"
"05/07/2017","8.675","8.825","8.825","8.600","6,32M","-1,42%"
"06/07/2017","8.525","8.675","8.725","8.475","12,52M","-1,73%"
"07/07/2017","8.500","8.550","8.575","8.400","6,39M","-0,29%"
"10/07/2017","8.500","8.600","8.600","8.450","1,77M","0,00%"
"11/07/2017","8.475","8.500","8.500","8.425","3,45M","-0,29%"
"12/07/2017","8.525","8.550","8.600","8.500","1,42M","0,59%"
"13/07/2017","8.600","8.600","8.600","8.475","2,90M","0,88%"
"14/07/2017","8.700","8.525","8.700","8.525","3,43M","1,16%"
"17/07/2017","8.650","8.750","8.750","8.550","2,19M","-0,57%"
"18/07/2017","8.625","8.600","8.650","8.575","2,15M","-0,29%"
"19/07/2017","8.500","8.625","8.625","8.425","8,06M","-1,45%"
"20/07/2017","8.500","8.500","8.550","8.450","6,66M","0,00%"
"21/07/2017","8.475","8.600","8.600","8.450","13,70M","-0,29%"
"24/07/2017","8.650","8.475","8.650","8.450","6,01M","2,06%"
"25/07/2017","8.675","8.650","8.675","8.550","2,93M","0,29%"
"26/07/2017","8.625","8.600","8.650","8.500","4,50M","-0,58%"
"27/07/2017","8.600","8.625","8.625","8.550","4,94M","-0,29%"
"28/07/2017","8.475","8.600","8.625","8.450","6,04M","-1,45%"
"31/07/2017","8.350","8.450","8.500","8.275","11,91M","-1,47%"
"01/08/2017","8.325","8.300","8.350","8.250","6,72M","-0,30%"
"02/08/2017","8.300","8.250","8.350","8.175","4,63M","-0,30%"
"03/08/2017","8.300","8.250","8.325","8.225","4,14M","0,00%"
"04/08/2017","8.300","8.250","8.350","8.200","5,41M","0,00%"
"07/08/2017","8.275","8.300","8.325","8.275","3,15M","-0,30%"
"08/08/2017","8.350","8.275","8.350","8.225","2,88M","0,91%"
"09/08/2017","8.350","8.350","8.350","8.225","5,67M","0,00%"
"10/08/2017","8.300","8.375","8.375","8.275","1,07M","-0,60%"
"11/08/2017","8.350","8.275","8.350","8.200","3,74M","0,60%"
"14/08/2017","8.350","8.275","8.400","8.275","2,79M","0,00%"
"15/08/2017","8.400","8.325","8.425","8.300","2,48M","0,60%"
"16/08/2017","8.675","8.425","8.675","8.400","5,83M","3,27%"
"18/08/2017","8.700","8.650","8.700","8.475","5,20M","0,29%"
"21/08/2017","8.675","8.650","8.700","8.500","3,48M","-0,29%"
"22/08/2017","8.725","8.600","8.775","8.600","4,68M","0,58%"
"23/08/2017","8.725","8.725","8.800","8.600","5,49M","0,00%"
"24/08/2017","8.600","8.725","8.725","8.525","1,90M","-1,43%"
"25/08/2017","8.850","8.600","8.875","8.550","5,92M","2,91%"
"28/08/2017","8.800","8.850","8.850","8.675","1,07M","-0,56%"
"29/08/2017","8.675","8.700","8.725","8.600","5,37M","-1,42%"
"30/08/2017","8.650","8.675","8.700","8.600","2,45M","-0,29%"
"31/08/2017","8.725","8.650","8.725","8.575","1,77M","0,87%"
"04/09/2017","8.675","8.700","8.700","8.550","2,76M","-0,57%"
"05/09/2017","8.575","8.675","8.675","8.550","2,22M","-1,15%"
"06/09/2017","8.775","8.575","8.775","8.575","3,72M","2,33%"
"07/09/2017","8.725","8.775","8.800","8.700","2,05M","-0,57%"
"08/09/2017","8.725","8.700","8.825","8.675","2,54M","0,00%"
"11/09/2017","8.700","8.750","8.800","8.675","1,46M","-0,29%"
"12/09/2017","8.775","8.800","8.825","8.750","3,69M","0,86%"
"13/09/2017","8.775","8.750","8.775","8.675","3,35M","0,00%"
"14/09/2017","8.725","8.800","8.800","8.725","2,23M","-0,57%"
"15/09/2017","8.700","8.675","8.825","8.600","5,40M","-0,29%"
"18/09/2017","8.775","8.700","8.825","8.675","2,50M","0,86%"
"19/09/2017","8.825","8.775","8.825","8.750","3,48M","0,57%"
"20/09/2017","8.850","8.850","8.875","8.800","7,45M","0,28%"
"22/09/2017","8.875","8.850","8.925","8.825","6,25M","0,28%"
"25/09/2017","8.900","8.875","8.950","8.800","3,28M","0,28%"
"26/09/2017","8.800","8.925","8.950","8.700","1,37M","-1,12%"
"27/09/2017","8.825","8.850","8.875","8.725","3,02M","0,28%"
"28/09/2017","8.725","8.750","8.925","8.725","2,44M","-1,13%"
"29/09/2017","8.725","8.725","8.900","8.725","5,86M","0,00%"
"02/10/2017","8.875","8.750","8.900","8.750","2,84M","1,72%"
"03/10/2017","8.700","8.900","8.925","8.650","4,27M","-1,97%"
"04/10/2017","8.775","8.725","8.825","8.725","4,15M","0,86%"
"05/10/2017","8.675","8.825","8.825","8.625","10,44M","-1,14%"
"06/10/2017","8.650","8.675","8.725","8.625","3,78M","-0,29%"
"09/10/2017","8.700","8.650","8.750","8.625","2,11M","0,58%"
"10/10/2017","8.700","8.700","8.825","8.650","2,81M","0,00%"
"11/10/2017","8.725","8.700","8.800","8.650","2,03M","0,29%"
"12/10/2017","8.700","8.725","8.775","8.625","12,66M","-0,29%"
"13/10/2017","8.825","8.700","8.850","8.675","2,88M","1,44%"
"16/10/2017","8.700","8.825","8.825","8.700","2,56M","-1,42%"
"17/10/2017","8.850","8.750","8.850","8.725","5,60M","1,72%"
"18/10/2017","8.875","8.850","8.900","8.700","2,61M","0,28%"
"19/10/2017","8.925","8.725","9.000","8.725","5,05M","0,56%"
"20/10/2017","8.725","8.850","8.925","8.725","3,10M","-2,24%"
"23/10/2017","8.850","8.800","8.900","8.650","3,30M","1,43%"
"24/10/2017","8.725","8.850","8.900","8.725","1,93M","-1,41%"
"25/10/2017","8.875","8.750","8.875","8.750","3,56M","1,72%"
"26/10/2017","8.900","8.900","8.925","8.800","5,36M","0,28%"
"27/10/2017","8.900","8.875","8.925","8.850","5,21M","0,00%"
"30/10/2017","8.825","8.900","8.925","8.825","4,97M","-0,84%"
"31/10/2017","8.800","9.000","9.000","8.750","4,61M","-0,28%"
"01/11/2017","8.850","8.825","8.850","8.675","2,52M","0,57%"
"02/11/2017","8.625","8.875","8.875","8.600","5,28M","-2,54%"
"03/11/2017","8.850","8.675","8.900","8.625","2,49M","2,61%"
"06/11/2017","8.750","8.800","8.800","8.725","2,78M","-1,13%"
"07/11/2017","8.575","8.750","8.775","8.575","2,90M","-2,00%"
"08/11/2017","8.500","8.700","8.700","8.500","3,35M","-0,87%"
"09/11/2017","8.500","8.575","8.575","8.500","3,48M","0,00%"
"10/11/2017","8.525","8.500","8.550","8.500","2,19M","0,29%"
"13/11/2017","8.550","8.525","8.600","8.525","2,21M","0,29%"
"14/11/2017","8.550","8.550","8.625","8.550","2,37M","0,00%"
"15/11/2017","8.575","8.550","8.700","8.550","2,51M","0,29%"
"16/11/2017","8.750","8.700","8.800","8.675","2,24M","2,04%"
"17/11/2017","8.950","8.800","9.000","8.750","4,09M","2,29%"
"20/11/2017","8.925","9.000","9.000","8.900","3,71M","-0,28%"
"21/11/2017","8.900","8.925","8.950","8.850","4,21M","-0,28%"
"22/11/2017","8.825","8.825","8.900","8.825","3,10M","-0,84%"
"23/11/2017","8.725","8.825","8.900","8.675","1,95M","-1,13%"
"24/11/2017","8.550","8.775","8.800","8.550","2,88M","-2,01%"
"27/11/2017","8.675","8.650","8.825","8.600","8,44M","1,46%"
"28/11/2017","8.675","8.700","8.800","8.675","12,19M","0,00%"
